Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3433.374034239532
FDK03,OUT035,4230.1462946708325
FDT45,OUT017,1022.4058070309732
NCC54,OUT027,5203.180762802229
FDP08,OUT018,2853.8890462804484
FDU44,OUT046,2642.7320835548494
DRG39,OUT035,1014.4694342666794
FDU32,OUT049,2062.7357701219066
FDY27,OUT049,2942.613663075467
NCP54,OUT013,1983.965280414177
NCZ41,OUT049,2097.045011398436
DRL49,OUT013,2308.690781065544
FDI05,OUT018,1000.8528147304501
FDY56,OUT045,3557.878222221626
DRC13,OUT013,2067.4986691974423
NCV29,OUT017,2937.8801064785953
FDR24,OUT049,1583.974720443497
FDZ34,OUT018,2758.1358583276765
FDP37,OUT035,2155.643780183636
FDX08,OUT027,4334.248448312903
FDS57,OUT045,2184.2764956894825
NCG18,OUT049,1731.927706742189
FDK25,OUT018,2433.5446528584507
FDH53,OUT049,1468.552237327974
DRI59,OUT018,3241.416084782174
FDA52,OUT046,2845.3392382110433
FDT20,OUT010,-1254.4116733516046
FDE36,OUT019,736.9816151451273
FDI24,OUT017,2878.785202113085
FDB28,OUT018,2876.654600256146
FDV11,OUT017,2953.539404354342
FDP01,OUT046,2500.4746443858867
FDD34,OUT027,4036.765444595756
FDJ50,OUT027,2330.3322872356894
FDZ44,OUT013,1941.3015233870556
DRO59,OUT035,1369.6952896096348
DRB48,OUT045,635.7656400444432
FDR21,OUT018,2510.681178800318
NCE42,OUT010,1785.0002585062216
FDO23,OUT046,1496.4052791461163
NCE30,OUT018,3051.996029887081
FDQ22,OUT035,798.2847059247431
FDY01,OUT045,1806.1489881041857
FDS08,OUT017,2931.611383434377
FDG28,OUT018,3666.2750703355905
FDQ51,OUT018,584.7736816132342
FDB05,OUT017,4040.3664371070545
FDO56,OUT049,2016.975933382901
FDE02,OUT018,1201.1580269175001
FDN45,OUT017,3624.4790340276786
FDS09,OUT013,891.5961549482863
NCA54,OUT018,2583.837110205324
FDP09,OUT010,1462.4410383489032
FDC53,OUT045,1544.7304964256996
NCM55,OUT017,3037.7737972570844
FDL09,OUT018,2441.9403144513744
FDA11,OUT019,-383.86154233414095
FDA50,OUT045,1458.1273932401702
FDC23,OUT017,2957.8059823377453
FDE22,OUT049,2636.762263642568
FDD23,OUT046,3012.415736232718
NCA29,OUT049,2824.1248686589433
FDK38,OUT046,2350.3518968044455
DRC13,OUT046,1985.1380326532603
NCP43,OUT049,2923.969649936126
FDX28,OUT049,1695.5596346485322
FDF08,OUT049,1597.4607912315187
FDZ33,OUT046,2376.717017551869
FDD10,OUT049,2982.196224605533
FDO58,OUT017,2696.2631683998925
FDI50,OUT017,3792.4597906334593
FDO58,OUT045,2576.0987806237545
FDX08,OUT013,2916.272870244047
NCK17,OUT010,-1241.8680046722575
FDF39,OUT035,4332.887299777668
FDU45,OUT010,-63.5636497549757
NCJ18,OUT018,1563.7253774574565
DRC27,OUT019,1974.9791659449857
DRC25,OUT035,1517.4899761170232
FDU59,OUT035,2696.768894649454
FDU28,OUT035,3188.8995529667477
NCP30,OUT046,676.572033192231
FDB39,OUT018,646.7264887900624
FDE41,OUT013,1477.8869055204952
DRH11,OUT010,-1002.2544333481555
FDA58,OUT045,3656.373108630012
FDU50,OUT046,1893.3592886128504
FDM34,OUT013,2107.732185020908
FDM44,OUT027,3104.612841901354
FDR39,OUT045,2847.834758460346
FDM25,OUT045,2767.3979670642766
FDQ49,OUT049,2638.752835307034
DRH25,OUT018,592.249638334979
FDM09,OUT027,4207.609525943583
FDL44,OUT019,684.8192070422092
NCR42,OUT018,264.90983129254994
DRL59,OUT046,873.5605936475076
FDX43,OUT013,2707.0623882185278
DRK47,OUT010,1651.102723818116
FDU48,OUT018,1834.799362984806
FDY12,OUT045,798.5234826453143
NCN43,OUT018,1674.6002769776128
NCM55,OUT018,2618.7562854719363
FDQ21,OUT027,3436.728962550932
FDX13,OUT035,4112.677766916295
NCK30,OUT027,5424.832146679106
FDG20,OUT049,2914.798387270254
DRG27,OUT017,761.1678023970296
FDY14,OUT018,3894.0706091778748
FDP59,OUT035,1846.704289952987
FDU60,OUT017,2837.7175192017085
NCC18,OUT019,766.9567335055117
DRJ39,OUT017,3547.0905815063743
FDS07,OUT049,1914.9475193751382
FDM08,OUT027,5016.0374893913795
FDP51,OUT045,1902.6073120976334
FDU16,OUT035,1523.1427837634783
FDH12,OUT013,1743.9719831562043
DRE48,OUT010,1188.8305357380775
NCL42,OUT027,5288.4180083380015
FDR21,OUT045,2755.1113972147677
NCW29,OUT035,2228.6341233435196
FDO11,OUT013,4038.536631929771
NCM31,OUT049,2322.5943461490333
FDV35,OUT019,551.9111877110981
FDF58,OUT017,1134.5901428878192
NCE43,OUT049,2752.394448209853
FDA02,OUT035,2491.8464769325915
DRL37,OUT010,-1179.0321048148105
FDR24,OUT018,1245.6931519055533
FDW59,OUT049,1454.3944568862978
FDS22,OUT049,905.8395311854727
FDW24,OUT017,942.6358304510238
FDU24,OUT035,1703.3317834029613
FDA21,OUT027,4417.919783681237
FDH58,OUT027,3336.4463607145517
FDW36,OUT018,1400.8639113125014
FDI45,OUT027,4209.325550536942
FDU01,OUT018,2727.4345813934847
FDF35,OUT027,3190.4372254173795
FDU43,OUT019,1895.7575546876697
FDE24,OUT019,391.38303671488177
FDK50,OUT049,2700.7293483920325
FDG31,OUT045,979.2588450432863
FDC60,OUT045,1427.051173083042
FDL36,OUT013,1493.2594029975612
FDP21,OUT013,3090.2686407461943
FDW16,OUT045,1447.9907119042443
FDX02,OUT017,3661.3622114445425
FDQ58,OUT027,3918.8580652305764
FDT51,OUT046,1836.1991881264512
FDD59,OUT049,1427.7974661603823
NCM42,OUT018,1460.1610470935702
FDA57,OUT018,416.70769924876197
FDZ48,OUT035,1944.617330324079
FDE46,OUT045,2374.0421167542427
NCZ30,OUT019,23.205816792180826
FDB56,OUT017,3131.6035072122213
FDA25,OUT027,3177.3572133564867
FDD20,OUT013,2048.8880897902754
FDL25,OUT013,1557.2707913387962
NCO18,OUT049,2892.5207681638212
FDJ45,OUT017,703.6079879571807
FDR12,OUT035,2903.621335343511
NCF19,OUT010,-1140.4222945432869
FDK25,OUT046,2672.913236057432
NCR17,OUT046,1814.7764351929877
FDC52,OUT046,2476.3383641760465
NCA54,OUT017,2962.4206503216087
FDR45,OUT010,1878.334794683602
NCM19,OUT049,1896.0458287569136
FDF39,OUT027,5660.855239933717
FDX23,OUT049,1666.8264977809417
FDD58,OUT027,3062.289476372316
FDX28,OUT013,1643.1851783387792
NCD31,OUT013,2602.242345783125
FDU57,OUT018,2165.175128671491
FDI27,OUT046,814.7561050214929
NCM42,OUT046,1721.1954173977924
FDD32,OUT027,2821.1610811506907
FDI34,OUT013,3690.211473275659
NCM29,OUT049,2159.6830872697165
FDG46,OUT018,1587.4839655506526
DRC01,OUT010,-1052.3105217096365
FDB15,OUT027,5590.53927769535
NCA17,OUT027,3823.992870517256
FDF10,OUT046,2388.2051731496804
FDR26,OUT027,4295.403481710664
FDI02,OUT049,1932.7927342750304
NCM54,OUT010,105.65404803449064
FDF14,OUT013,2450.1376338726022
FDJ33,OUT010,60.88115154008676
FDM20,OUT035,4032.2952457106694
FDC03,OUT027,4596.34251837768
NCX05,OUT046,1839.7839409305789
NCM41,OUT027,2918.6953867438033
NCU29,OUT010,427.3849306602815
FDQ59,OUT017,1505.876829994464
FDH46,OUT010,-227.83753748467882
FDH09,OUT013,883.2831742368114
NCD06,OUT045,683.2822637139479
FDC15,OUT035,2601.359571952267
DRD37,OUT027,2206.9795896610385
FDT28,OUT027,3834.602705191728
FDR28,OUT027,4105.95958564518
FDT38,OUT017,1507.127684711052
FDV34,OUT027,2733.615496084405
FDY52,OUT035,1189.871276825036
FDB34,OUT013,1435.948389866929
DRL23,OUT018,1420.5958241899848
DRB24,OUT046,2453.0016610585412
FDJ50,OUT046,906.2205306449066
FDQ49,OUT035,2654.559224973906
FDP20,OUT035,2145.45372809803
FDV19,OUT027,4034.559105474873
NCR54,OUT045,3013.9403338729985
FDO09,OUT010,2224.230514171434
FDS57,OUT018,2002.0520850503617
FDN10,OUT049,1988.0174560963287
FDV23,OUT049,2101.111300715589
FDY28,OUT049,3514.4065197366936
DRG51,OUT013,2613.363211902269
FDD45,OUT019,-411.1544958168381
NCL18,OUT027,4463.368130848416
NCM29,OUT013,2102.5871676711945
FDF17,OUT027,4569.097257169739
FDE22,OUT017,2681.7511635853534
FDQ22,OUT017,754.3600439048375
FDS01,OUT013,2896.084231511109
FDW35,OUT027,2177.775751761652
FDJ33,OUT046,2029.9067578379363
NCF54,OUT035,2851.8042337345823
FDE09,OUT013,1810.287564542732
NCE06,OUT045,2468.7930324734184
DRH49,OUT049,1406.337705438106
FDY43,OUT045,2634.9030590013826
NCT05,OUT017,4106.463347560788
FDZ34,OUT045,2973.014648694444
FDL38,OUT017,1577.5234194199538
FDZ31,OUT017,3154.4519977546206
FDR14,OUT035,1051.22877439676
NCN54,OUT049,1363.694045196177
NCC42,OUT027,3659.815133490628
FDK08,OUT017,1746.0166484349797
FDP59,OUT013,1780.0375382056304
FDV22,OUT035,2699.619485628659
FDD33,OUT035,3839.3841086217744
DRE60,OUT027,5011.271246843551
FDK52,OUT046,3588.393888824681
FDA02,OUT017,2489.9215242647924
FDM56,OUT049,1858.1804655623146
FDE57,OUT035,2410.384555508897
FDM32,OUT045,1382.8786356421526
NCQ30,OUT027,3380.8488285458816
FDQ27,OUT027,3187.1156376101544
FDT60,OUT027,3450.4280254810037
FDU43,OUT049,3939.7162390707135
NCO55,OUT035,1830.5372391171636
FDG02,OUT045,2971.882237994966
FDJ28,OUT013,3067.0675169438573
FDP40,OUT045,1778.6743138852771
FDJ38,OUT045,3003.235965227076
NCC54,OUT017,3890.2362207260494
NCZ41,OUT046,1984.0508702612105
FDK38,OUT019,478.8399168698329
FDU52,OUT013,2504.998495401807
FDC40,OUT046,1288.7292740708951
NCR30,OUT017,1292.8200159852936
NCN18,OUT017,1861.0678413184974
FDB50,OUT035,1406.682130215813
FDG04,OUT013,3029.597886054761
FDR26,OUT035,2967.4123544971885
NCT17,OUT018,2691.3490008805556
FDX35,OUT027,5078.720555746546
FDS12,OUT046,2019.1156689394961
NCZ29,OUT027,3438.783987328534
FDB38,OUT010,706.9265398362031
FDP12,OUT013,715.4942449167368
FDP22,OUT046,898.2678124000681
FDS26,OUT018,3839.3082849890707
FDR52,OUT046,3085.875052008412
DRJ13,OUT046,2552.793180931965
FDU48,OUT027,3546.4482013268416
FDE29,OUT035,1130.2446392051738
NCT29,OUT049,2023.4303773802867
DRK37,OUT018,2706.242461873581
FDK55,OUT046,1431.5602401743422
FDR07,OUT046,1552.6026950494675
FDO21,OUT027,5060.091416595693
FDK46,OUT049,4215.153457342073
FDB12,OUT045,1651.7584204868435
FDT31,OUT027,4460.270781144972
FDJ33,OUT045,1963.4823310411548
FDC26,OUT027,3205.4791301888545
NCQ02,OUT045,2903.2511634229218
FDP08,OUT010,1175.170310991669
FDB11,OUT027,5026.298821641781
FDV55,OUT013,2368.289946831459
FDW20,OUT049,2057.5911900063284
NCJ18,OUT019,-32.84926713254174
FDC41,OUT018,947.9277183253434
FDE14,OUT027,3136.4350362539944
FDG35,OUT013,2876.502287509251
FDF45,OUT035,1150.2950949347614
FDS19,OUT027,2758.183099744072
FDS58,OUT019,691.4750935886359
FDA26,OUT017,3632.510658048087
FDM32,OUT049,1534.2826270138057
FDL45,OUT046,2033.3434548353325
FDZ55,OUT049,2650.037587696021
FDY37,OUT049,2409.387851142723
FDO46,OUT046,3081.962792441984
FDQ60,OUT046,1952.8270040417228
FDA19,OUT018,1810.8780502059922
FDL15,OUT046,2463.8762854175734
FDM10,OUT018,3094.922792272988
NCL05,OUT017,803.2171690474943
DRK49,OUT010,-1211.1388738476762
NCE18,OUT027,5402.130688812978
FDG40,OUT049,697.418680517151
DRI59,OUT045,3434.501946091807
FDK28,OUT035,4190.591213902127
NCD06,OUT019,-1164.5394357470855
FDO11,OUT019,2105.891289233171
FDK27,OUT046,1930.6001976368407
FDT43,OUT027,2301.656507081987
FDD38,OUT018,1426.7188701004197
FDA16,OUT049,3583.9381354295583
FDL14,OUT027,3954.831413079407
NCM17,OUT049,809.5714404778221
FDD20,OUT045,1929.0825689112917
FDA40,OUT045,1402.2546836882218
FDL43,OUT045,1209.966004190819
FDV15,OUT045,1571.7701876066462
FDE52,OUT046,1502.3046002714386
NCL17,OUT010,348.5582978479092
NCJ31,OUT045,3661.737015432539
FDR60,OUT045,1198.2695295254516
NCA18,OUT035,1977.264596424132
FDS21,OUT027,2545.3345741338208
FDW09,OUT035,1473.0185024939144
FDL26,OUT035,2605.128282789367
FDS47,OUT018,1155.6664595084599
FDC39,OUT046,3251.0527117148004
FDT51,OUT035,1986.7845511878809
FDK40,OUT035,4306.142971961577
NCG19,OUT045,3613.839987462441
FDZ07,OUT046,1060.437129075265
FDF08,OUT027,2935.068040592412
FDO04,OUT013,959.0812174428661
FDK41,OUT018,1066.2652761746813
FDP15,OUT049,4128.51372777499
NCD43,OUT018,1394.4813381377767
NCP18,OUT013,2386.6070560343223
FDZ51,OUT046,1555.9749999505366
DRH13,OUT035,1883.6310695592224
FDF38,OUT045,666.104808359149
NCI43,OUT045,738.4773565433616
FDM38,OUT027,2392.603155157405
FDS03,OUT013,1095.7112732785608
DRJ47,OUT017,2818.290926256339
FDT50,OUT010,-318.0163076393404
FDV02,OUT046,2744.655103751123
NCG18,OUT017,1759.8114010820882
FDW52,OUT046,2668.9650381837905
FDS40,OUT035,775.747353418258
FDN31,OUT017,3133.866898113194
FDA37,OUT045,1950.818091475714
FDA15,OUT046,3958.0127037767597
FDL39,OUT046,2919.827575222452
FDJ53,OUT045,1888.729089681121
FDX22,OUT013,3417.5999187070884
NCZ42,OUT045,3689.0226033344743
FDD56,OUT027,4285.181235151713
FDD40,OUT017,3226.477778761323
FDS50,OUT013,3525.0121744369976
NCN14,OUT013,2925.958171800889
FDT15,OUT013,2988.8527556454633
NCS18,OUT027,3168.953485251437
NCO26,OUT010,-107.85046606308055
FDF58,OUT018,751.3308212585384
NCB19,OUT013,1402.9568530833262
FDH26,OUT017,2406.0438290233487
DRB24,OUT027,3881.779006119569
FDA49,OUT018,1126.4113813223116
FDB32,OUT045,1487.966785517313
FDI36,OUT017,3266.878549733665
NCA17,OUT010,443.2284310650034
FDH22,OUT013,2022.9100325130917
NCM26,OUT018,2149.879735116984
FDT15,OUT027,4408.4010776725245
FDB16,OUT018,1141.3998936533417
NCP54,OUT027,3409.7293260788138
FDJ36,OUT013,1711.2290450907576
FDO28,OUT045,1852.6508917353858
FDU09,OUT013,977.0326334091421
FDF29,OUT017,2219.0818308831476
FDY08,OUT013,2297.0113720903196
DRJ59,OUT018,352.86132880927573
FDT23,OUT027,2785.3605845173633
FDU15,OUT018,422.2833177112358
FDT47,OUT013,1647.2560860203193
FDI53,OUT019,727.8823638532176
FDR59,OUT018,3906.5978584796876
FDD53,OUT035,838.1652150228233
FDY51,OUT017,3580.5238918673567
FDT04,OUT049,739.506978725236
FDU51,OUT049,2944.4508075162516
FDG14,OUT035,2609.029041403464
NCU06,OUT045,3555.481629531866
DRG25,OUT046,2947.372099428985
DRH49,OUT035,1498.3603153389126
FDN15,OUT035,2377.397729578092
FDL43,OUT018,977.9975601093834
NCT18,OUT049,2969.559499298687
NCB31,OUT013,4111.362738617127
FDK57,OUT035,2054.553811936806
FDY04,OUT019,742.1217728734468
NCP54,OUT046,1931.1594985795673
FDF41,OUT013,3877.9670408403217
FDM01,OUT045,1623.3983123728271
FDW03,OUT045,1665.3126547434194
FDF28,OUT045,1949.9977730132669
FDY37,OUT017,2423.268503092084
FDQ03,OUT017,3894.271796518471
FDP51,OUT027,3414.985675036609
FDJ40,OUT017,1935.1804717018745
FDC32,OUT049,1603.9892351057306
DRI49,OUT027,2739.0925131173453
NCW54,OUT017,989.8664114608603
FDF09,OUT017,762.672602642084
FDP45,OUT018,3731.9505353528757
DRJ23,OUT018,2684.162147465005
FDS59,OUT017,1939.0029412842855
FDY08,OUT046,2241.0703389603173
FDX16,OUT049,2456.68040073508
FDY16,OUT018,2692.965298454394
FDK32,OUT035,2627.9299355664966
FDQ22,OUT013,711.3922107128717
NCC31,OUT018,2191.6482943735973
FDG58,OUT049,2586.9587780886072
DRF48,OUT013,3019.0181409489924
DRH36,OUT049,1289.464979218316
NCR30,OUT035,1350.7960873619577
FDB03,OUT019,1933.4080935617421
FDZ28,OUT027,3518.0185422611703
FDR35,OUT017,3260.533904284205
DRD15,OUT027,5115.411695461643
FDJ33,OUT019,123.64294094453237
FDA56,OUT010,31.6137394180397
FDP56,OUT046,810.2215819167905
NCT30,OUT046,778.0696194340396
FDK15,OUT017,1716.7328248542776
FDH44,OUT018,2119.671562080641
FDV01,OUT013,2534.071987810576
DRG03,OUT017,2520.2935658250863
FDG50,OUT027,2916.793823678945
FDR16,OUT010,1511.6095490495718
FDZ60,OUT046,1726.4778549907405
DRG03,OUT045,2376.813387412799
FDS56,OUT018,3937.7517044294873
FDU33,OUT045,722.586612616838
DRD27,OUT035,1738.772651849737
FDW22,OUT046,3580.59422470371
DRA24,OUT045,2563.0833324207124
FDF38,OUT049,812.8427494163441
FDX48,OUT013,2539.9585881353437
FDS58,OUT018,2336.8022784800214
FDC32,OUT046,1498.784334437718
NCQ29,OUT045,4026.9746082009005
DRK39,OUT018,1077.484089236873
NCS38,OUT017,1906.7956766804168
DRO47,OUT013,1808.3668796795923
DRG27,OUT027,2144.128420514635
FDC57,OUT027,4533.351864173222
FDS55,OUT046,2339.7368868262092
NCJ06,OUT018,1626.8296776705215
FDO01,OUT019,231.98344649944158
NCM55,OUT045,2853.853148459643
FDC52,OUT049,2580.0178870472014
FDQ15,OUT045,1261.9822601327737
NCT30,OUT027,2219.353089971295
NCR42,OUT027,1992.0819657437596
FDD28,OUT035,1109.0766379629758
FDQ34,OUT049,1763.2724904337379
FDZ12,OUT027,3723.120050708585
DRE13,OUT019,-505.14096536286775
NCN07,OUT019,210.56536668298043
FDM28,OUT035,3020.696057646695
FDI10,OUT017,2870.803834333411
FDQ25,OUT013,2791.938413318854
FDA38,OUT010,1912.642845288011
DRI13,OUT049,3519.490271188599
FDY20,OUT027,2952.726320432126
NCZ53,OUT035,3097.342595172625
NCM31,OUT013,2296.641712113697
DRB01,OUT017,3084.4267317443237
DRF37,OUT046,4116.793236495245
NCF42,OUT049,2863.6482992283345
FDF16,OUT018,2095.238500271848
FDB41,OUT013,870.7374636204743
FDR34,OUT013,3679.699654277364
FDR15,OUT018,2254.3927218657896
NCV42,OUT019,-118.55509436712703
FDW51,OUT035,3538.3775433156134
FDU36,OUT017,1680.1680931188957
FDX60,OUT049,1414.2163004831575
FDY03,OUT035,2001.9799029868268
FDW55,OUT045,3904.072775266135
FDT01,OUT010,1454.9464133977083
FDG58,OUT013,2534.5647436002982
FDK21,OUT017,4055.561638464719
NCS41,OUT019,972.1219354782538
FDS10,OUT045,2825.595708582763
NCT53,OUT046,2601.458954082487
FDJ28,OUT018,2759.457525026179
FDX44,OUT045,1359.7731317770013
FDT20,OUT018,386.1475521809317
FDO44,OUT017,1868.7386619882177
NCX17,OUT049,3773.6822821837713
FDY01,OUT017,1996.211546640478
FDJ12,OUT027,4817.212114909822
DRK35,OUT018,337.41743934545923
FDD47,OUT019,792.0587676747864
NCM53,OUT035,1831.7182767113395
FDO45,OUT013,1497.9656158601183
NCM42,OUT010,-172.3055746099305
FDE04,OUT046,2906.9015877820543
NCI30,OUT027,5339.430254257413
FDZ19,OUT013,2802.102642012243
FDW57,OUT013,2883.108976307953
FDA25,OUT013,1723.9424647451929
FDT22,OUT046,968.1729451904205
FDP51,OUT013,1978.2898792620213
FDD48,OUT027,3324.3886215110106
FDY39,OUT035,3092.8368190768
FDO48,OUT010,1648.9712241210063
FDD23,OUT027,4442.777702253037
DRN35,OUT027,2068.1387104265887
FDT01,OUT035,3551.0268894564115
FDC20,OUT010,-994.4575116682564
DRJ35,OUT035,1159.521593056538
FDB32,OUT046,1526.363317249849
FDL24,OUT046,2805.2162567680516
NCV42,OUT035,1933.8347385461639
FDZ46,OUT046,1758.2005095299728
FDC15,OUT013,2489.598735760847
FDD08,OUT019,-1242.5660326548211
FDY50,OUT049,1528.482483530625
FDD36,OUT013,1953.3807511545288
FDG57,OUT027,2268.3992757061096
FDL21,OUT018,473.07801011223887
FDN16,OUT027,3139.5577585817937
FDJ09,OUT027,2221.1313757725056
FDS01,OUT010,948.191795173941
FDV33,OUT017,4261.374993074611
DRE12,OUT017,1922.2531639917447
FDR07,OUT013,1600.7494168231588
FDP48,OUT010,1050.8105599516152
NCB55,OUT035,1056.0240621881487
FDQ08,OUT013,1070.6843162017399
FDR34,OUT035,3847.4823297072116
FDO33,OUT046,1801.122742767236
FDP13,OUT045,617.0213618467033
FDX12,OUT049,3988.7914225630147
NCT06,OUT049,2723.3714975653857
FDR16,OUT019,1526.3236038818413
FDE36,OUT046,2674.667432540664
FDZ36,OUT049,3075.5655283175656
FDV13,OUT045,1410.5949398442547
NCZ17,OUT035,737.230268619152
FDU56,OUT045,2851.500538666348
FDM09,OUT035,2898.2420877912296
FDV02,OUT017,2838.834989746404
FDS34,OUT018,1578.2552769016975
FDA11,OUT049,1645.2830522326449
FDP09,OUT017,3464.9555056643876
FDB29,OUT027,3334.989264123762
FDT19,OUT017,2875.01735293025
DRH15,OUT017,825.9184864243898
FDY38,OUT046,3729.15606975268
FDF14,OUT027,3880.561475301889
FDN48,OUT010,-407.79783036298716
FDQ12,OUT013,3686.162360255019
NCJ43,OUT045,2662.263164546593
FDE17,OUT019,573.0359015309323
FDB05,OUT035,4071.9135013488813
FDH10,OUT045,2995.51732876632
NCR06,OUT017,782.9132928602885
FDU32,OUT018,1680.9188158644783
FDD56,OUT049,2891.521691964004
FDO36,OUT018,2603.6657266344064
FDH16,OUT010,-429.8165444291916
FDX10,OUT018,366.08945440648415
FDZ37,OUT017,1584.165975792614
FDU31,OUT010,1585.862074625783
DRC49,OUT049,2347.146538704757
FDL15,OUT045,2369.470126615858
FDN32,OUT019,1072.5335252785899
DRH59,OUT027,2649.122084268505
NCU29,OUT049,2431.928095334826
FDR37,OUT019,1067.9686733783428
FDS14,OUT018,2227.7692978784794
FDU02,OUT027,5037.539355782913
FDJ08,OUT035,3193.5923006752632
NCZ06,OUT045,3907.0202961281357
FDO31,OUT049,1473.0275111255085
FDH31,OUT018,1409.0367127728446
FDS58,OUT017,2699.8356650285714
NCA53,OUT027,2255.0735251623273
FDF50,OUT046,3131.6041354849126
NCW42,OUT049,3594.3388836273907
NCQ17,OUT045,2382.1207196314585
FDK51,OUT018,3904.48477541636
NCW41,OUT010,575.5629481124647
NCR29,OUT017,993.1511500826844
FDB08,OUT019,641.3071929505463
FDA40,OUT027,2881.1883116271883
FDL14,OUT018,2285.226449811425
FDB47,OUT046,3285.8711668007504
FDO03,OUT035,3804.017393023728
DRK13,OUT019,1198.0470601521274
FDX13,OUT010,2009.7891446303856
FDF52,OUT046,2906.8213852425088
FDT11,OUT013,3071.8666151944344
FDB08,OUT013,2590.5530036299288
FDQ28,OUT018,2247.157762151677
FDD29,OUT045,3932.5421530558306
NCQ29,OUT027,5545.602967377681
NCO02,OUT013,1075.7196232366991
FDR56,OUT010,1217.0355718652038
NCM54,OUT049,2081.187159570512
FDP51,OUT035,2058.952569287466
FDT38,OUT013,1411.3098857713264
FDZ20,OUT018,3730.9228953183347
FDJ53,OUT013,1965.9586366470398
FDX13,OUT049,4037.7575257584604
FDP58,OUT035,3618.685457075502
NCK31,OUT019,-1047.9322559059706
FDA35,OUT018,1744.1803910801868
FDV37,OUT018,2912.7710598579242
NCO07,OUT027,4817.855980218117
FDA20,OUT045,2905.651470961113
FDZ59,OUT035,2858.075388163396
NCY17,OUT017,813.1598578107998
FDQ28,OUT035,2629.7520455223025
FDV35,OUT017,2555.5594235088174
FDQ36,OUT013,661.0473562285786
FDD34,OUT018,2331.4139821108697
FDK51,OUT045,4128.708088924773
FDV31,OUT035,2927.6770861145255
FDR04,OUT035,1705.366580231061
FDR14,OUT049,998.0391133274268
DRC36,OUT010,886.6907732509267
FDE39,OUT019,45.555188980025946
FDP57,OUT049,1784.3348632347506
FDE57,OUT046,2262.909255716544
NCN18,OUT046,1752.965595749367
NCQ05,OUT018,2099.143841432485
FDW47,OUT035,2074.2809344017974
FDV46,OUT035,2359.6239932781914
NCP29,OUT045,931.046360870954
FDE09,OUT018,1512.011106423637
NCU06,OUT027,5055.399689758908
FDT19,OUT010,856.2291453452722
DRF15,OUT017,2522.403467749885
DRI51,OUT013,2728.597599991322
NCX54,OUT013,1688.4980807277611
DRE01,OUT013,3810.5290267517266
NCB07,OUT045,3002.781746508202
FDU50,OUT035,2019.0585431505615
FDG40,OUT035,741.2250770781798
FDW10,OUT018,2514.5701470719255
FDX51,OUT013,3161.990505329786
NCP17,OUT045,953.9925217780774
FDP21,OUT035,3175.606141172799
FDL04,OUT045,1619.6482387430738
FDV23,OUT013,1997.3940302708365
FDF24,OUT046,1373.3410754758122
FDH56,OUT027,3323.609284146527
FDB51,OUT049,1121.16631987404
FDI58,OUT027,3030.6441963671814
FDR20,OUT013,871.5623431765712
FDC51,OUT018,1749.9559645039858
FDB16,OUT027,2856.1399495853457
FDE40,OUT049,1133.4173503065588
NCM17,OUT035,854.9450448478426
FDU56,OUT035,3094.181145228354
FDS32,OUT019,405.6756713790452
FDX02,OUT049,3649.0638197512417
FDT39,OUT027,3939.9303884510427
FDE35,OUT017,1096.288689759578
NCI42,OUT019,1419.7551785185965
DRL23,OUT046,1700.2853951303791
FDA10,OUT046,1944.8619721963223
FDA11,OUT013,1583.5335518997722
NCM06,OUT046,2437.1314879857587
NCT05,OUT035,4192.376724178058
NCQ02,OUT010,1030.920917040709
NCY06,OUT049,2147.8497688018288
FDY56,OUT035,3742.2124428457473
FDL02,OUT035,1864.4795275750284
NCI06,OUT035,2954.6572692139107
FDQ14,OUT045,2327.7692391552146
FDQ12,OUT017,3721.3446129115764
FDP36,OUT046,852.2082313698838
FDK21,OUT027,5424.3090761433805
FDO40,OUT045,2298.8942538894944
NCK54,OUT019,-21.663733954908935
FDY09,OUT018,2542.407039959571
NCW30,OUT049,4196.17271287988
NCC55,OUT027,2049.128070680058
FDE58,OUT018,1611.2519876516208
FDR39,OUT013,2956.1828481450684
FDU28,OUT049,3102.3888875222246
FDH08,OUT017,3720.4562883878707
FDG35,OUT045,2775.978816585759
FDG22,OUT049,752.2498043493981
FDC34,OUT035,2662.284402107312
FDP15,OUT018,3745.110034739806
FDK34,OUT010,1875.4821994684444
FDU45,OUT035,2053.112847998355
FDQ04,OUT027,2125.2456198151876
FDX22,OUT018,3097.544407364642
FDB45,OUT017,1785.2016968628336
NCH43,OUT027,4858.793465415434
DRE60,OUT046,3513.9064270953413
FDD17,OUT027,5191.604578828115
NCM54,OUT017,2118.3796183758604
NCH55,OUT013,2051.4231353944883
NCT06,OUT017,2710.7972393709038
FDA48,OUT027,4945.8544554222035
FDY58,OUT027,5066.905082173727
FDO25,OUT045,3266.000437181725
FDN50,OUT045,1518.563445248261
FDH35,OUT035,2771.540413664328
FDK09,OUT045,3524.355749045009
FDO16,OUT013,1382.323721440911
FDW11,OUT045,986.8418534413149
FDU47,OUT027,3726.632692944844
NCQ42,OUT010,123.870549304625
FDK55,OUT027,2905.4537245563233
FDN08,OUT049,2002.454898398601
FDT57,OUT045,3699.9827036581655
FDJ12,OUT018,3058.9280353616823
DRL59,OUT017,969.3435365600067
NCN53,OUT046,585.138965300097
FDO51,OUT010,-1125.981473590915
FDK56,OUT017,3080.1397479539955
FDY12,OUT035,1043.5609560849914
