Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3433.3727199806317
FDK03,OUT035,4230.151305727244
FDT45,OUT017,1022.4168882452777
NCC54,OUT027,5203.192108615805
FDP08,OUT018,2853.863219697227
FDU44,OUT046,2642.7538259348867
DRG39,OUT035,1014.4861163038811
FDU32,OUT049,2062.752046191928
FDY27,OUT049,2942.629129584682
NCP54,OUT013,1983.9705881791556
NCZ41,OUT049,2097.0388479809967
DRL49,OUT013,2308.6894237195474
FDI05,OUT018,1000.82142726748
FDY56,OUT045,3557.875080030151
DRC13,OUT013,2067.5103001503817
NCV29,OUT017,2937.9028432665523
FDR24,OUT049,1583.9753976936026
FDZ34,OUT018,2758.1259352068364
FDP37,OUT035,2155.615639533859
FDX08,OUT027,4334.298376310477
FDS57,OUT045,2184.2531436624804
NCG18,OUT049,1731.94076719647
FDK25,OUT018,2433.4992047450505
FDH53,OUT049,1468.5725886317994
DRI59,OUT018,3241.4206320859967
FDA52,OUT046,2845.32885691678
FDT20,OUT010,-1254.4262396342137
FDE36,OUT019,736.9526021398367
FDI24,OUT017,2878.786657452157
FDB28,OUT018,2876.636677535225
FDV11,OUT017,2953.5413262356983
FDP01,OUT046,2500.49358561596
FDD34,OUT027,4036.8187858841234
FDJ50,OUT027,2330.383188291288
FDZ44,OUT013,1941.309868494443
DRO59,OUT035,1369.706650345594
DRB48,OUT045,635.7786270383319
FDR21,OUT018,2510.6744748300484
NCE42,OUT010,1785.0038910390672
FDO23,OUT046,1496.3850203387065
NCE30,OUT018,3051.9706517259006
FDQ22,OUT035,798.3081700044929
FDY01,OUT045,1806.097210912474
FDS08,OUT017,2931.6231049632947
FDG28,OUT018,3666.2787396646804
FDQ51,OUT018,584.7917200298602
FDB05,OUT017,4040.3660782216616
FDO56,OUT049,2016.9851890951363
FDE02,OUT018,1201.1252929330044
FDN45,OUT017,3624.461790297931
FDS09,OUT013,891.5870560899045
NCA54,OUT018,2583.840278660494
FDP09,OUT010,1462.4312457549788
FDC53,OUT045,1544.750782801928
NCM55,OUT017,3037.776198683642
FDL09,OUT018,2441.907462433798
FDA11,OUT019,-383.8934973601487
FDA50,OUT045,1458.1114818755066
FDC23,OUT017,2957.83471717393
FDE22,OUT049,2636.7767714751994
FDD23,OUT046,3012.4420471079297
NCA29,OUT049,2824.136178373372
FDK38,OUT046,2350.374654121442
DRC13,OUT046,1985.1706480482217
NCP43,OUT049,2923.978980671939
FDX28,OUT049,1695.5309447904397
FDF08,OUT049,1597.4606031897029
FDZ33,OUT046,2376.7149295536797
FDD10,OUT049,2982.204186654497
FDO58,OUT017,2696.281914589074
FDI50,OUT017,3792.4849032250263
FDO58,OUT045,2576.1041985882252
FDX08,OUT013,2916.2881116160956
NCK17,OUT010,-1241.8841103824207
FDF39,OUT035,4332.916877289052
FDU45,OUT010,-63.57248754543315
NCJ18,OUT018,1563.6708323586572
DRC27,OUT019,1974.9334198577549
DRC25,OUT035,1517.5057282949147
FDU59,OUT035,2696.762603049242
FDU28,OUT035,3188.893284207631
NCP30,OUT046,676.599191174719
FDB39,OUT018,646.7335204809588
FDE41,OUT013,1477.8854767403968
DRH11,OUT010,-1002.2959958627807
FDA58,OUT045,3656.349869316569
FDU50,OUT046,1893.3739405997353
FDM34,OUT013,2107.726724683168
FDM44,OUT027,3104.659110386213
FDR39,OUT045,2847.8199485277087
FDM25,OUT045,2767.3960960833247
FDQ49,OUT049,2638.7639472805686
DRH25,OUT018,592.265831101899
FDM09,OUT027,4207.632662143122
FDL44,OUT019,684.8110607913875
NCR42,OUT018,264.9129259416144
DRL59,OUT046,873.596122161608
FDX43,OUT013,2707.049676719162
DRK47,OUT010,1651.069478753635
FDU48,OUT018,1834.7980777773078
FDY12,OUT045,798.4854730507402
NCN43,OUT018,1674.617486209293
NCM55,OUT018,2618.745778209848
FDQ21,OUT027,3436.7800442687812
FDX13,OUT035,4112.693276541151
NCK30,OUT027,5424.860285640605
FDG20,OUT049,2914.7704297483024
DRG27,OUT017,761.1562550604433
FDY14,OUT018,3894.0629770616474
FDP59,OUT035,1846.716936792825
FDU60,OUT017,2837.729795049567
NCC18,OUT019,766.8130124526901
DRJ39,OUT017,3547.1093937000483
FDS07,OUT049,1914.929967307452
FDM08,OUT027,5016.075242327162
FDP51,OUT045,1902.5941106364148
FDU16,OUT035,1523.154753977391
FDH12,OUT013,1743.9592551599458
DRE48,OUT010,1188.8328736712162
NCL42,OUT027,5288.45521197818
FDR21,OUT045,2755.104324781572
NCW29,OUT035,2228.65384655428
FDO11,OUT013,4038.550329480942
NCM31,OUT049,2322.581461206175
FDV35,OUT019,551.810687062414
FDF58,OUT017,1134.623210200029
NCE43,OUT049,2752.3709467419367
FDA02,OUT035,2491.8716771351455
DRL37,OUT010,-1179.0574168343242
FDR24,OUT018,1245.6903443812976
FDW59,OUT049,1454.4128933707768
FDS22,OUT049,905.8583948038754
FDW24,OUT017,942.6566010117813
FDU24,OUT035,1703.3073649988492
FDA21,OUT027,4417.963604382718
FDH58,OUT027,3336.4899520620957
FDW36,OUT018,1400.8624836333015
FDI45,OUT027,4209.368699075962
FDU01,OUT018,2727.456008901872
FDF35,OUT027,3190.4276899063643
FDU43,OUT019,1895.7144945067962
FDE24,OUT019,391.31052915237865
FDK50,OUT049,2700.744518730637
FDG31,OUT045,979.265717918965
FDC60,OUT045,1427.0253007440117
FDL36,OUT013,1493.2503592937032
FDP21,OUT013,3090.2845393217303
FDW16,OUT045,1447.997275675469
FDX02,OUT017,3661.3731027732124
FDQ58,OUT027,3918.9117227876054
FDT51,OUT046,1836.2426538005134
FDD59,OUT049,1427.7971142971821
NCM42,OUT018,1460.1688499344673
FDA57,OUT018,416.7137465708147
FDZ48,OUT035,1944.6180884212954
FDE46,OUT045,2374.0584717315737
NCZ30,OUT019,23.183303259484774
FDB56,OUT017,3131.608652207476
FDA25,OUT027,3177.3881544408305
FDD20,OUT013,2048.905489781803
FDL25,OUT013,1557.2391142915722
NCO18,OUT049,2892.5330840192846
FDJ45,OUT017,703.6116147951559
FDR12,OUT035,2903.6457616635566
NCF19,OUT010,-1140.4364284603457
FDK25,OUT046,2672.8902730026202
NCR17,OUT046,1814.8080112064144
FDC52,OUT046,2476.382992195436
NCA54,OUT017,2962.4367536419163
FDR45,OUT010,1878.3293329705134
NCM19,OUT049,1896.0480058873718
FDF39,OUT027,5660.908011267738
FDX23,OUT049,1666.8412827086177
FDD58,OUT027,3062.323269071925
FDX28,OUT013,1643.1544134209876
NCD31,OUT013,2602.2567629393993
FDU57,OUT018,2165.160650727602
FDI27,OUT046,814.7839432448736
NCM42,OUT046,1721.2254648669286
FDD32,OUT027,2821.20428350519
FDI34,OUT013,3690.200102227685
NCM29,OUT049,2159.6987897903036
FDG46,OUT018,1587.495385617407
DRC01,OUT010,-1052.3074575959981
FDB15,OUT027,5590.537527048684
NCA17,OUT027,3824.0278349149835
FDF10,OUT046,2388.1819308677573
FDR26,OUT027,4295.443722080543
FDI02,OUT049,1932.769937778451
NCM54,OUT010,105.62740602136535
FDF14,OUT013,2450.151216485239
FDJ33,OUT010,60.83256721478051
FDM20,OUT035,4032.3147436509603
FDC03,OUT027,4596.372160152423
NCX05,OUT046,1839.782101202612
NCM41,OUT027,2918.7351502386946
NCU29,OUT010,427.3783145929327
FDQ59,OUT017,1505.890424973572
FDH46,OUT010,-227.85015874528443
FDH09,OUT013,883.2834544716547
NCD06,OUT045,683.2569589210837
FDC15,OUT035,2601.3153628152195
DRD37,OUT027,2207.0326485629344
FDT28,OUT027,3834.634125299867
FDR28,OUT027,4106.0097106389785
FDT38,OUT017,1507.1384139761153
FDV34,OUT027,2733.672538186004
FDY52,OUT035,1189.9057776734235
FDB34,OUT013,1435.9618128560892
DRL23,OUT018,1420.6116235017894
DRB24,OUT046,2453.0378525690626
FDJ50,OUT046,906.2577269468266
FDQ49,OUT035,2654.5796524734014
FDP20,OUT035,2145.469588041911
FDV19,OUT027,4034.6049348385372
NCR54,OUT045,3013.918530792566
FDO09,OUT010,2224.1532520023156
FDS57,OUT018,2002.029060571017
FDN10,OUT049,1988.0243763829985
FDV23,OUT049,2101.0910522531867
FDY28,OUT049,3514.366995280026
DRG51,OUT013,2613.3822840978373
FDD45,OUT019,-411.2446247961242
NCL18,OUT027,4463.347870635671
NCM29,OUT013,2102.600678963575
FDF17,OUT027,4569.138627227769
FDE22,OUT017,2681.775164180665
FDQ22,OUT017,754.3837006330718
FDS01,OUT013,2896.1017680863447
FDW35,OUT027,2177.8312851395467
FDJ33,OUT046,2029.915199598398
NCF54,OUT035,2851.815197392059
FDE09,OUT013,1810.3036634996433
NCE06,OUT045,2468.7715910290576
DRH49,OUT049,1406.3526239352507
FDY43,OUT045,2634.881997124471
NCT05,OUT017,4106.486880417508
FDZ34,OUT045,2973.004368736376
FDL38,OUT017,1577.555776921724
FDZ31,OUT017,3154.439044039264
FDR14,OUT035,1051.1869625982235
NCN54,OUT049,1363.7075528608566
NCC42,OUT027,3659.850730600782
FDK08,OUT017,1745.9980623559827
FDP59,OUT013,1780.038706073004
FDV22,OUT035,2699.653597251396
FDD33,OUT035,3839.3718380058376
DRE60,OUT027,5011.258192471596
FDK52,OUT046,3588.4039243446364
FDA02,OUT017,2489.946912459201
FDM56,OUT049,1858.1760848274462
FDE57,OUT035,2410.4053536833367
FDM32,OUT045,1382.8927685931678
NCQ30,OUT027,3380.8921202583683
FDQ27,OUT027,3187.158585725855
FDT60,OUT027,3450.454156440469
FDU43,OUT049,3939.718705020135
NCO55,OUT035,1830.5288273020592
FDG02,OUT045,2971.9013161557327
FDJ28,OUT013,3067.0831166658077
FDP40,OUT045,1778.684959562932
FDJ38,OUT045,3003.2435323526324
NCC54,OUT017,3890.224212680026
NCZ41,OUT046,1984.063535759717
FDK38,OUT019,478.8189040588875
FDU52,OUT013,2504.995444591444
FDC40,OUT046,1288.747886259407
NCR30,OUT017,1292.8203193336294
NCN18,OUT017,1861.0443206060177
FDB50,OUT035,1406.6494729600836
FDG04,OUT013,3029.620611772593
FDR26,OUT035,2967.4293516981534
NCT17,OUT018,2691.3501629789403
FDX35,OUT027,5078.746737539528
FDS12,OUT046,2019.0833614732605
NCZ29,OUT027,3438.8076361789326
FDB38,OUT010,706.9235577591546
FDP12,OUT013,715.5013763238676
FDP22,OUT046,898.2710718568505
FDS26,OUT018,3839.2911011663487
FDR52,OUT046,3085.888700209637
DRJ13,OUT046,2552.8098590781697
FDU48,OUT027,3546.482986961552
FDE29,OUT035,1130.2170615222162
NCT29,OUT049,2023.4248603226815
DRK37,OUT018,2706.2459303114206
FDK55,OUT046,1431.5948040024277
FDR07,OUT046,1552.6134166633346
FDO21,OUT027,5060.148888387626
FDK46,OUT049,4215.157825257276
FDB12,OUT045,1651.7363058936235
FDT31,OUT027,4460.324817181421
FDJ33,OUT045,1963.4680740546983
FDC26,OUT027,3205.4824124317965
NCQ02,OUT045,2903.2674898056653
FDP08,OUT010,1175.1024764073757
FDB11,OUT027,5026.331153147268
FDV55,OUT013,2368.29016411273
FDW20,OUT049,2057.607474799312
NCJ18,OUT019,-32.981826717580816
FDC41,OUT018,947.8986555626707
FDE14,OUT027,3136.4827730424768
FDG35,OUT013,2876.525760599105
FDF45,OUT035,1150.3281204950702
FDS19,OUT027,2758.2160456304146
FDS58,OUT019,691.4623399397408
FDA26,OUT017,3632.5161314272696
FDM32,OUT049,1534.3006014662697
FDL45,OUT046,2033.372727834028
FDZ55,OUT049,2650.054239563157
FDY37,OUT049,2409.4049813695297
FDO46,OUT046,3082.0047616352704
FDQ60,OUT046,1952.826068135722
FDA19,OUT018,1810.8776493690966
FDL15,OUT046,2463.901288395344
FDM10,OUT018,3094.9119972793565
NCL05,OUT017,803.2281552594588
DRK49,OUT010,-1211.1508270544455
NCE18,OUT027,5402.177058162781
FDG40,OUT049,697.4284664515935
DRI59,OUT045,3434.506106407542
FDK28,OUT035,4190.5987595974675
NCD06,OUT019,-1164.62047682837
FDO11,OUT019,2105.871095467374
FDK27,OUT046,1930.6428643612453
FDT43,OUT027,2301.70735310734
FDD38,OUT018,1426.7410354673857
FDA16,OUT049,3583.95075325114
FDL14,OUT027,3954.8791145538457
NCM17,OUT049,809.5631803731997
FDD20,OUT045,1929.09702589563
FDA40,OUT045,1402.236714930866
FDL43,OUT045,1209.9779263862608
FDV15,OUT045,1571.7277940072563
FDE52,OUT046,1502.3395656216467
NCL17,OUT010,348.5195196073745
NCJ31,OUT045,3661.672990771586
FDR60,OUT045,1198.234082191325
NCA18,OUT035,1977.272244360474
FDS21,OUT027,2545.386734175425
FDW09,OUT035,1473.0455688981715
FDL26,OUT035,2605.1328785361884
FDS47,OUT018,1155.6318293063173
FDC39,OUT046,3251.0271671653986
FDT51,OUT035,1986.8185163913554
FDK40,OUT035,4306.170295508786
NCG19,OUT045,3613.7917135688017
FDZ07,OUT046,1060.442722269896
FDF08,OUT027,2935.1004798491276
FDO04,OUT013,959.0946343090839
FDK41,OUT018,1066.2314373745457
FDP15,OUT049,4128.50293411611
NCD43,OUT018,1394.494577575074
NCP18,OUT013,2386.6155140513188
FDZ51,OUT046,1555.9996775443883
DRH13,OUT035,1883.6563524102921
FDF38,OUT045,666.1187263585266
NCI43,OUT045,738.4849950098828
FDM38,OUT027,2392.623760684137
FDS03,OUT013,1095.7011584590734
DRJ47,OUT017,2818.3063339851456
FDT50,OUT010,-318.0798588903569
FDV02,OUT046,2744.6738261670403
NCG18,OUT017,1759.8339685121891
FDW52,OUT046,2668.9961543832364
FDS40,OUT035,775.7780617098272
FDN31,OUT017,3133.8709229988876
FDA37,OUT045,1950.8189873944816
FDA15,OUT046,3958.052043000855
FDL39,OUT046,2919.8467856353946
FDJ53,OUT045,1888.720775410095
FDX22,OUT013,3417.617080654718
NCZ42,OUT045,3689.037240139745
FDD56,OUT027,4285.196010570688
FDD40,OUT017,3226.509482191744
FDS50,OUT013,3525.012150090642
NCN14,OUT013,2925.935485318259
FDT15,OUT013,2988.8606459357798
NCS18,OUT027,3168.9905186898013
NCO26,OUT010,-107.89608918423903
FDF58,OUT018,751.3509347562351
NCB19,OUT013,1402.937779582777
FDH26,OUT017,2406.066591311956
DRB24,OUT027,3881.828899640496
FDA49,OUT018,1126.4057515722448
FDB32,OUT045,1487.9796024424709
FDI36,OUT017,3266.8902209988532
NCA17,OUT010,443.2057538364983
FDH22,OUT013,2022.8741668849552
NCM26,OUT018,2149.889170237319
FDT15,OUT027,4408.443691018856
FDB16,OUT018,1141.404177535669
NCP54,OUT027,3409.769342471404
FDJ36,OUT013,1711.1980420180012
FDO28,OUT045,1852.642431924463
FDU09,OUT013,977.0301890927853
FDF29,OUT017,2219.111649476063
FDY08,OUT013,2296.9612037492166
DRJ59,OUT018,352.87584970464013
FDT23,OUT027,2785.3891823325293
FDU15,OUT018,422.29740366812666
FDT47,OUT013,1647.2728537976232
FDI53,OUT019,727.8257699045164
FDR59,OUT018,3906.594486403847
FDD53,OUT035,838.1821290277435
FDY51,OUT017,3580.5240247004
FDT04,OUT049,739.4859058042578
FDU51,OUT049,2944.4358091734275
FDG14,OUT035,2609.0451262262736
NCU06,OUT045,3555.4670399086567
DRG25,OUT046,2947.4088125747026
DRH49,OUT035,1498.3845292603287
FDN15,OUT035,2377.426877278849
FDL43,OUT018,978.0098864524412
NCT18,OUT049,2969.555881975364
NCB31,OUT013,4111.330490319646
FDK57,OUT035,2054.5546051017886
FDY04,OUT019,742.0913465315718
NCP54,OUT046,1931.185786453429
FDF41,OUT013,3877.932900270683
FDM01,OUT045,1623.3867493239013
FDW03,OUT045,1665.3277112465753
FDF28,OUT045,1950.006038000487
FDY37,OUT017,2423.2951351659763
FDQ03,OUT017,3894.274879302418
FDP51,OUT027,3415.009012040864
FDJ40,OUT017,1935.1968660879052
FDC32,OUT049,1603.9716022139723
DRI49,OUT027,2739.0684505314644
NCW54,OUT017,989.8560237068536
FDF09,OUT017,762.7050229986851
FDP45,OUT018,3731.962273949471
DRJ23,OUT018,2684.165769993467
FDS59,OUT017,1939.0218572402796
FDY08,OUT046,2241.04109965251
FDX16,OUT049,2456.677869343371
FDY16,OUT018,2692.9488507845817
FDK32,OUT035,2627.946898488246
FDQ22,OUT013,711.4041902705726
NCC31,OUT018,2191.659743690418
FDG58,OUT049,2586.9489026830215
DRF48,OUT013,3019.019314592099
DRH36,OUT049,1289.476177906363
NCR30,OUT035,1350.796306124249
FDB03,OUT019,1933.286500923396
FDZ28,OUT027,3518.056730997295
FDR35,OUT017,3260.5617057286695
DRD15,OUT027,5115.444939646179
FDJ33,OUT019,123.57669285714906
FDA56,OUT010,31.62394884579794
FDP56,OUT046,810.247500696602
NCT30,OUT046,778.0759405227432
FDK15,OUT017,1716.7253825941175
FDH44,OUT018,2119.68588765757
FDV01,OUT013,2534.0602446161165
DRG03,OUT017,2520.301154543587
FDG50,OUT027,2916.847600850998
FDR16,OUT010,1511.54830607459
FDZ60,OUT046,1726.4696940476147
DRG03,OUT045,2376.8076874840176
FDS56,OUT018,3937.760387066805
FDU33,OUT045,722.5514486197662
DRD27,OUT035,1738.797274714746
FDW22,OUT046,3580.630530443744
DRA24,OUT045,2563.0890579621905
FDF38,OUT049,812.8605106775551
FDX48,OUT013,2539.9683225839844
FDS58,OUT018,2336.8190034716717
FDC32,OUT046,1498.785554108806
NCQ29,OUT045,4026.946763091614
DRK39,OUT018,1077.4849262274424
NCS38,OUT017,1906.7879556235375
DRO47,OUT013,1808.3404347649716
DRG27,OUT027,2144.1402545202573
FDC57,OUT027,4533.38852889545
FDS55,OUT046,2339.7469471167
NCJ06,OUT018,1626.833614577914
FDO01,OUT019,231.9701640211431
NCM55,OUT045,2853.84227358496
FDC52,OUT049,2580.0437268770647
FDQ15,OUT045,1261.9387095123577
NCT30,OUT027,2219.373243142396
NCR42,OUT027,1992.1210610854764
FDD28,OUT035,1109.093127148195
FDQ34,OUT049,1763.2266056211683
FDZ12,OUT027,3723.1339343107416
DRE13,OUT019,-505.16172156338234
NCN07,OUT019,210.53583926245165
FDM28,OUT035,3020.712315478539
FDI10,OUT017,2870.8072980089787
FDQ25,OUT013,2791.953110442594
FDA38,OUT010,1912.6403825266557
DRI13,OUT049,3519.5072221887744
FDY20,OUT027,2952.751395287487
NCZ53,OUT035,3097.364516185161
NCM31,OUT013,2296.626701424552
DRB01,OUT017,3084.425484538628
DRF37,OUT046,4116.799675751363
NCF42,OUT049,2863.5953375209647
FDF16,OUT018,2095.2239290717794
FDB41,OUT013,870.7203044641249
FDR34,OUT013,3679.7192711875437
FDR15,OUT018,2254.4037801814306
NCV42,OUT019,-118.58173818841021
FDW51,OUT035,3538.373646117065
FDU36,OUT017,1680.18481407842
FDX60,OUT049,1414.207393653597
FDY03,OUT035,2001.9838202682422
FDW55,OUT045,3904.0882750194064
FDT01,OUT010,1454.8244106068025
FDG58,OUT013,2534.5527514690875
FDK21,OUT017,4055.5945512566973
NCS41,OUT019,972.0771879997221
FDS10,OUT045,2825.6031266769264
NCT53,OUT046,2601.4799534458316
FDJ28,OUT018,2759.471876524047
FDX44,OUT045,1359.777847526884
FDT20,OUT018,386.15337530592524
FDO44,OUT017,1868.736090750324
NCX17,OUT049,3773.6534399861107
FDY01,OUT017,1996.1728742321925
FDJ12,OUT027,4817.256552575092
DRK35,OUT018,337.408232757492
FDD47,OUT019,791.9494777201146
NCM53,OUT035,1831.7271831918101
FDO45,OUT013,1497.9757526556605
NCM42,OUT010,-172.3141812624507
FDE04,OUT046,2906.9414389167437
NCI30,OUT027,5339.458957165403
FDZ19,OUT013,2802.08615126497
FDW57,OUT013,2883.083982024021
FDA25,OUT013,1723.9394432616696
FDT22,OUT046,968.1688642815075
FDP51,OUT013,1978.2784174690955
FDD48,OUT027,3324.435412731844
FDY39,OUT035,3092.85468112849
FDO48,OUT010,1648.9688298955057
FDD23,OUT027,4442.817776845564
DRN35,OUT027,2068.166387117876
FDT01,OUT035,3550.9817908254286
FDC20,OUT010,-994.4588580157986
DRJ35,OUT035,1159.5365346640863
FDB32,OUT046,1526.3987762482056
FDL24,OUT046,2805.2533515274345
NCV42,OUT035,1933.8538618355983
FDZ46,OUT046,1758.2160771890694
FDC15,OUT013,2489.5430882243763
FDD08,OUT019,-1242.5916530157533
FDY50,OUT049,1528.4587084553023
FDD36,OUT013,1953.396673892676
FDG57,OUT027,2268.4268244273117
FDL21,OUT018,473.10082108860024
FDN16,OUT027,3139.5914258133907
FDJ09,OUT027,2221.1651997774807
FDS01,OUT010,948.1949044677683
FDV33,OUT017,4261.401572144619
DRE12,OUT017,1922.2574778914263
FDR07,OUT013,1600.7391749650592
FDP48,OUT010,1050.795669666408
NCB55,OUT035,1055.9838894333548
FDQ08,OUT013,1070.7029673561979
FDR34,OUT035,3847.5134261105827
FDO33,OUT046,1801.1286246314544
FDP13,OUT045,616.9863534102408
FDX12,OUT049,3988.810279170332
NCT06,OUT049,2723.377147526806
FDR16,OUT019,1526.2814903259227
FDE36,OUT046,2674.697214746994
FDZ36,OUT049,3075.5654786777627
FDV13,OUT045,1410.6078234795589
NCZ17,OUT035,737.2272991513482
FDU56,OUT045,2851.5039106918393
FDM09,OUT035,2898.241887562986
FDV02,OUT017,2838.844328133426
FDS34,OUT018,1578.245946448258
FDA11,OUT049,1645.291581496835
FDP09,OUT017,3464.976755846947
FDB29,OUT027,3335.027283572458
FDT19,OUT017,2874.987972748659
DRH15,OUT017,825.9047451602066
FDY38,OUT046,3729.1499712155687
FDF14,OUT027,3880.6097514709313
FDN48,OUT010,-407.8306118119983
FDQ12,OUT013,3686.1717114947746
NCJ43,OUT045,2662.2709916074396
FDE17,OUT019,572.9957940873908
FDB05,OUT035,4071.913093273342
FDH10,OUT045,2995.5181721835447
NCR06,OUT017,782.9435742218202
FDU32,OUT018,1680.931654272857
FDD56,OUT049,2891.503734177771
FDO36,OUT018,2603.654000666859
FDH16,OUT010,-429.8396954996342
FDX10,OUT018,366.0597147965659
FDZ37,OUT017,1584.196420818815
FDU31,OUT010,1585.8614033726112
DRC49,OUT049,2347.1435379272984
FDL15,OUT045,2369.4724724163807
FDN32,OUT019,1072.5283093561272
DRH59,OUT027,2649.154849978293
NCU29,OUT049,2431.940460983925
FDR37,OUT019,1067.9429451287772
FDS14,OUT018,2227.7712236393754
FDU02,OUT027,5037.553017272492
FDJ08,OUT035,3193.579095199023
NCZ06,OUT045,3906.9965305964383
FDO31,OUT049,1473.0443486364777
FDH31,OUT018,1409.053627441337
FDS58,OUT017,2699.8653378773574
NCA53,OUT027,2255.1253755634652
FDF50,OUT046,3131.6111058782994
NCW42,OUT049,3594.335375992337
NCQ17,OUT045,2382.0873883556565
FDK51,OUT018,3904.506071071553
NCW41,OUT010,575.5632391432705
NCR29,OUT017,993.1598564940728
FDB08,OUT019,641.2848993904488
FDA40,OUT027,2881.205228605034
FDL14,OUT018,2285.2381697797173
FDB47,OUT046,3285.885425074503
FDO03,OUT035,3804.039438534793
DRK13,OUT019,1197.9561129406882
FDX13,OUT010,2009.7695422537008
FDF52,OUT046,2906.837764015871
FDT11,OUT013,3071.8809675538946
FDB08,OUT013,2590.566823655007
FDQ28,OUT018,2247.1551148230155
FDD29,OUT045,3932.55757239737
NCQ29,OUT027,5545.611719243794
NCO02,OUT013,1075.707959098291
FDR56,OUT010,1216.9769361812366
NCM54,OUT049,2081.1872843535575
FDP51,OUT035,2058.9525764768955
FDT38,OUT013,1411.3090257863719
FDZ20,OUT018,3730.9311961636436
FDJ53,OUT013,1965.952043643983
FDX13,OUT049,4037.763719708551
FDP58,OUT035,3618.661080876523
NCK31,OUT019,-1047.955631273128
FDA35,OUT018,1744.1818139431216
FDV37,OUT018,2912.758931523404
NCO07,OUT027,4817.907749917478
FDA20,OUT045,2905.64541009293
FDZ59,OUT035,2858.067279143618
NCY17,OUT017,813.1182682877923
FDQ28,OUT035,2629.763273354001
FDV35,OUT017,2555.537669817955
FDQ36,OUT013,661.0018046971891
FDD34,OUT018,2331.4314118994057
FDK51,OUT045,4128.729050659333
FDV31,OUT035,2927.6657971547525
FDR04,OUT035,1705.3938660284903
FDR14,OUT049,997.9878833150353
DRC36,OUT010,886.6735134136977
FDE39,OUT019,45.52883148631372
FDP57,OUT049,1784.3385172815347
FDE57,OUT046,2262.939551832457
NCN18,OUT046,1752.9516256447646
NCQ05,OUT018,2099.154277565284
FDW47,OUT035,2074.296813692992
FDV46,OUT035,2359.6549705981206
NCP29,OUT045,931.0154444985076
FDE09,OUT018,1512.0259566857408
NCU06,OUT027,5055.421606048361
FDT19,OUT010,856.1373995613669
DRF15,OUT017,2522.423947728102
DRI51,OUT013,2728.6023595726138
NCX54,OUT013,1688.4979786152157
DRE01,OUT013,3810.4774111413585
NCB07,OUT045,3002.765696663455
FDU50,OUT035,2019.0637029769173
FDG40,OUT035,741.2441758612017
FDW10,OUT018,2514.561632225333
FDX51,OUT013,3162.007926026279
NCP17,OUT045,953.9993751075583
FDP21,OUT035,3175.6335256133643
FDL04,OUT045,1619.6208464050856
FDV23,OUT013,1997.3716915072937
FDF24,OUT046,1373.377758822507
FDH56,OUT027,3323.642617271281
FDB51,OUT049,1121.1771434204763
FDI58,OUT027,3030.6745941891995
FDR20,OUT013,871.5765457680243
FDC51,OUT018,1749.9778419820213
FDB16,OUT027,2856.1802616737323
FDE40,OUT049,1133.401672272162
NCM17,OUT035,854.946122240357
FDU56,OUT035,3094.202687876772
FDS32,OUT019,405.65548630666603
FDX02,OUT049,3649.06526591573
FDT39,OUT027,3939.988304057201
FDE35,OUT017,1096.3082271817043
NCI42,OUT019,1419.744268138946
DRL23,OUT046,1700.323412873921
FDA10,OUT046,1944.843588413784
FDA11,OUT013,1583.539918233676
NCM06,OUT046,2437.1398101151826
NCT05,OUT035,4192.400036330824
NCQ02,OUT010,1030.9276102805807
NCY06,OUT049,2147.845388573253
FDY56,OUT035,3742.2224831250483
FDL02,OUT035,1864.4705856730984
NCI06,OUT035,2954.6685255610296
FDQ14,OUT045,2327.765274496392
FDQ12,OUT017,3721.3656254639695
FDP36,OUT046,852.2154063720022
FDK21,OUT027,5424.364917936826
FDO40,OUT045,2298.9030399297712
NCK54,OUT019,-21.673234408859344
FDY09,OUT018,2542.4196653460635
NCW30,OUT049,4196.191638395245
NCC55,OUT027,2049.159462464259
FDE58,OUT018,1611.2522531998952
FDR39,OUT013,2956.1697723050447
FDU28,OUT049,3102.375121795115
FDH08,OUT017,3720.485874700486
FDG35,OUT045,2776.000654521344
FDG22,OUT049,752.2603342093735
FDC34,OUT035,2662.2444278470407
FDP15,OUT018,3745.0957372052703
FDK34,OUT010,1875.4692705849802
FDU45,OUT035,2053.135358768953
FDQ04,OUT027,2125.2681179487026
FDX22,OUT018,3097.5603199969028
FDB45,OUT017,1785.2288023944661
NCH43,OUT027,4858.817769214129
DRE60,OUT046,3513.879372899168
FDD17,OUT027,5191.6502426050065
NCM54,OUT017,2118.389196950353
NCH55,OUT013,2051.4285839392974
NCT06,OUT017,2710.8123714489916
FDA48,OUT027,4945.862619475216
FDY58,OUT027,5066.947176536853
FDO25,OUT045,3265.966657713898
FDN50,OUT045,1518.5768480942147
FDH35,OUT035,2771.5496859554937
FDK09,OUT045,3524.3375880826175
FDO16,OUT013,1382.3430446048367
FDW11,OUT045,986.8437354855002
FDU47,OUT027,3726.644953513233
NCQ42,OUT010,123.85260498650302
FDK55,OUT027,2905.501996758564
FDN08,OUT049,2002.4445712319612
FDT57,OUT045,3699.997655673135
FDJ12,OUT018,3058.9364735505974
DRL59,OUT017,969.3697819871952
NCN53,OUT046,585.1682806551219
FDO51,OUT010,-1125.994516858701
FDK56,OUT017,3080.1177879777583
FDY12,OUT035,1043.536200990394
FDU15,OUT035,819.9291221188289
